change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles
openstack%2Fheat~master~Ia562afe7fed57a3698fae9dbe11149988583bdc0,208309,https://review.opendev.org/208309,heat,20:31.0,01:56.0,MERGED,move ceilometer constraints to common constraint,move ceilometer constraints to common constraint,1,6,91,157,8,0,11,48,31.69027778,"['heat/engine/constraint/common/__init__.py', 'heat/engine/constraint/common/cron_expression.py', 'heat/engine/constraint/common/timezone.py', 'heat/engine/constraint/common_constraints.py', 'heat/tests/constraints/test_common_constraints.py', 'heat/tests/test_cron_expression.py', 'heat/tests/test_timezone.py', 'setup.cfg']",FALSE,[]
openstack%2Fpuppet-trove~stable%2Fkilo~I1ee51f33ffd1bf20578cd56120ee5be8e6fa0133,207435,https://review.opendev.org/207435,puppet-trove,32:49.0,51:28.0,MERGED,Fix catalog compilation when not configuring endpoint,Fix catalog compilation when not configuring endpoint,1,4,12,2,2,0,9,53,120.3108333,"['manifests/keystone/auth.pp', 'spec/classes/trove_keystone_auth_spec.rb']",TRUE,[]
openstack%2Fpuppet-keystone~stable%2Fkilo~If8a29290271142bb3ac254ed8e504047abc87153,207437,https://review.opendev.org/207437,puppet-keystone,35:15.0,51:24.0,MERGED,admin_user_domain and admin_project_domain can now be equal,admin_user_domain and admin_project_domain can now be equal,1,3,15,31,2,0,7,59,120.2691667,"['manifests/roles/admin.pp', 'spec/classes/keystone_roles_admin_spec.rb']",TRUE,[]
openstack%2Fpuppet-keystone~stable%2Fkilo~I85226d862b63e227867ed43bc35d7fefc9e424cd,208019,https://review.opendev.org/208019,puppet-keystone,48:26.0,51:00.0,MERGED,WSGI: use real service name in restart_keystone Exec,WSGI: use real service name in restart_keystone Exec,1,6,30,6,2,0,11,52,90.04277778,"['manifests/init.pp', 'spec/classes/keystone_spec.rb']",TRUE,[]
openstack%2Ftempest~master~I5f610115cc16cf5650c858bb2b011c8daeb9f84d,208842,https://review.opendev.org/208842,tempest,33:52.0,48:09.0,MERGED,Move common functionality to base class,Move common functionality to base class,1,4,42,36,3,0,8,39,6.238055556,"['tempest/api/compute/keypairs/base.py', 'tempest/api/compute/keypairs/test_keypairs.py', 'tempest/api/compute/keypairs/test_keypairs_negative.py']",FALSE,[]
openstack%2Fcinder~master~I7d03643845b0542deb52aed59edc1543827436ba,193124,https://review.opendev.org/193124,cinder,23:50.0,47:04.0,MERGED,Fix doc string definitions,Small fix in doc string definition,14,78,254,254,1,16,498,34,1127.387222,['cinder/db/sqlalchemy/api.py'],FALSE,[]
openstack%2Fpuppet-designate~master~Ib4ef48857a212f3a7aa2f465a9d391160ee9b45b,195003,https://review.opendev.org/195003,puppet-designate,16:03.0,42:33.0,MERGED,acceptance: Remove dirty fix for empty values (fixed in inifile module),acceptance: Remove dirty fix for empty values (fixed in inifile module),6,6,1,20,2,0,33,71,987.4416667,"['metadata.json', 'spec/acceptance/basic_designate_spec.rb']",FALSE,[]
openstack%2Fheat~master~I617035e379c4e86ac0ce4c77f26ebfca5b3d691a,207539,https://review.opendev.org/207539,heat,45:17.0,40:41.0,MERGED,move network constraints from neutron to common constraint,move network constraints from neutron to common constraint,5,5,140,138,17,0,21,58,115.9233333,"['contrib/rackspace/rackspace/resources/cloudnetworks.py', 'heat/engine/clients/os/neutron.py', 'heat/engine/constraint/common/network.py', 'heat/engine/resources/aws/ec2/eip.py', 'heat/engine/resources/openstack/magnum/baymodel.py', 'heat/engine/resources/openstack/neutron/firewall.py', 'heat/engine/resources/openstack/neutron/floatingip.py', 'heat/engine/resources/openstack/neutron/loadbalancer.py', 'heat/engine/resources/openstack/neutron/port.py', 'heat/engine/resources/openstack/neutron/security_group.py', 'heat/engine/resources/openstack/neutron/subnet.py', 'heat/engine/resources/openstack/neutron/vpnservice.py', 'heat/engine/resources/openstack/nova/server.py', 'heat/engine/resources/openstack/trove/os_database.py', 'heat/tests/clients/test_neutron_client.py', 'heat/tests/constraints/test_network.py', 'setup.cfg']",FALSE,[]
openstack%2Fpuppet-neutron~stable%2Fkilo~I82de2178395689825bec17923ffba678e9332b39,204790,https://review.opendev.org/204790,puppet-neutron,35:56.0,37:46.0,MERGED,N1Kv: Adding nexus1000v puppet class,N1Kv: Adding nexus1000v puppet class,2,11,172,0,2,7,22,36,301.0305556,"['manifests/plugins/ml2/cisco/nexus1000v.pp', 'spec/classes/neutron_plugins_cisco_ml2_spec.rb']",TRUE,[]
openstack%2Fheat~master~Ib87464dbb78c369c0f81659c36043fb658fa4fe6,207846,https://review.opendev.org/207846,heat,44:33.0,36:26.0,MERGED,Add show_resource function to Trove resources (7),Add show_resource function to Trove resources (7),2,9,20,0,4,0,18,49,96.86472222,"['heat/engine/resources/openstack/trove/os_database.py', 'heat/engine/resources/openstack/trove/trove_cluster.py', 'heat/tests/test_os_database.py', 'heat/tests/test_trove_cluster.py']",FALSE,[]
openstack%2Fpuppet-nova~stable%2Fkilo~Ic0eae504f462d198e5f38d1d8ad596f49411506f,206099,https://review.opendev.org/206099,puppet-nova,47:23.0,36:20.0,MERGED,Support allow_start and allow_end parameters,Support allow_start and allow_end parameters,1,7,81,27,5,0,10,44,189.8158333,"['lib/puppet/provider/nova_network/nova_manage.rb', 'lib/puppet/type/nova_network.rb', 'manifests/manage/network.pp', 'manifests/network.pp', 'spec/defines/nova_manage_networks_spec.rb']",TRUE,[]
openstack%2Fpuppet-glance~stable%2Fkilo~I7f00b9cc20cb2d11eacbfaefb86f998247cf3454,208654,https://review.opendev.org/208654,puppet-glance,08:16.0,33:49.0,MERGED,Add swift_store_region parameter to glance::backend::swift,Add swift_store_region parameter to glance::backend::swift,1,6,13,2,2,0,8,58,15.42583333,"['manifests/backend/swift.pp', 'spec/classes/glance_backend_swift_spec.rb']",TRUE,[]
openstack%2Frally~master~I910876a74231b661cdaa69fa2e76bcf2fc7f8fe8,208390,https://review.opendev.org/208390,rally,28:55.0,26:12.0,MERGED,Refactoring cinder create_volume_backup scenario,Refactoring cinder create_volume_backup scenario,2,9,39,32,2,2,18,48,26.95472222,"['rally/plugins/openstack/scenarios/cinder/volumes.py', 'tests/unit/plugins/openstack/scenarios/cinder/test_volumes.py']",FALSE,[]
openstack%2Fkolla~master~Icf845822735babc78ca427c00a2a125c8f0cca32,208981,https://review.opendev.org/208981,kolla,41:20.0,25:11.0,MERGED,Re-add executable bit to tools/genenv,Re-add executable bit to tools/genenv,1,5,0,0,1,0,9,37,1.730833333,['tools/genenv'],FALSE,[]
openstack%2Fsenlin~master~I5fe9be93c8e6f9bcab670d89f4bf9c230fa1bd2e,208944,https://review.opendev.org/208944,senlin,42:06.0,58:28.0,MERGED,Relocate Senlin unit tests,Relocate Senlin unit tests,2,4,159,160,86,0,13,26,2.272777778,"['senlin/tests/__init__.py', 'senlin/tests/unit/__init__.py', 'senlin/tests/unit/apiv1/__init__.py', 'senlin/tests/unit/apiv1/shared.py', 'senlin/tests/unit/apiv1/test_actions.py', 'senlin/tests/unit/apiv1/test_buildinfo.py', 'senlin/tests/unit/apiv1/test_cluster_policies.py', 'senlin/tests/unit/apiv1/test_clusters.py', 'senlin/tests/unit/apiv1/test_events.py', 'senlin/tests/unit/apiv1/test_nodes.py', 'senlin/tests/unit/apiv1/test_policies.py', 'senlin/tests/unit/apiv1/test_policy_types.py', 'senlin/tests/unit/apiv1/test_profile_types.py', 'senlin/tests/unit/apiv1/test_profiles.py', 'senlin/tests/unit/apiv1/test_routes.py', 'senlin/tests/unit/apiv1/test_util.py', 'senlin/tests/unit/apiv1/test_webhooks.py', 'senlin/tests/unit/common/__init__.py', 'senlin/tests/unit/common/base.py', 'senlin/tests/unit/common/fakes.py', 'senlin/tests/unit/common/utils.py', 'senlin/tests/unit/db/__init__.py', 'senlin/tests/unit/db/shared.py', 'senlin/tests/unit/db/test_action_api.py', 'senlin/tests/unit/db/test_cluster_api.py', 'senlin/tests/unit/db/test_cluster_policy_api.py', 'senlin/tests/unit/db/test_cred_api.py', 'senlin/tests/unit/db/test_event_api.py', 'senlin/tests/unit/db/test_lock_api.py', 'senlin/tests/unit/db/test_node_api.py', 'senlin/tests/unit/db/test_policy_api.py', 'senlin/tests/unit/db/test_profile_api.py', 'senlin/tests/unit/db/test_sqlalchemy_filters.py', 'senlin/tests/unit/db/test_sqlalchemy_types.py', 'senlin/tests/unit/db/test_trigger_api.py', 'senlin/tests/unit/db/test_webhook_api.py', 'senlin/tests/unit/driver/__init__.py', 'senlin/tests/unit/driver/test_ceilometer_v2.py', 'senlin/tests/unit/driver/test_lbaas_driver.py', 'senlin/tests/unit/driver/test_neutron_v2_driver.py', 'senlin/tests/unit/driver/test_nova_v2.py', 'senlin/tests/unit/engine/__init__.py', 'senlin/tests/unit/engine/service/__init__.py', 'senlin/tests/unit/engine/service/test_cluster_policies.py', 'senlin/tests/unit/engine/service/test_clusters.py', 'senlin/tests/unit/engine/service/test_nodes.py', 'senlin/tests/unit/engine/service/test_policies.py', 'senlin/tests/unit/engine/service/test_policy_types.py', 'senlin/tests/unit/engine/service/test_profile_types.py', 'senlin/tests/unit/engine/service/test_profiles.py', 'senlin/tests/unit/engine/service/test_webhooks.py', 'senlin/tests/unit/engine/test_cluster.py', 'senlin/tests/unit/engine/test_cluster_policy.py', 'senlin/tests/unit/engine/test_dispatcher.py', 'senlin/tests/unit/engine/test_engine_startstop.py', 'senlin/tests/unit/engine/test_environment.py', 'senlin/tests/unit/engine/test_node.py', 'senlin/tests/unit/engine/test_registry.py', 'senlin/tests/unit/engine/test_scheduler.py', 'senlin/tests/unit/engine/test_webhook.py', 'senlin/tests/unit/fakes.py', 'senlin/tests/unit/middleware/__init__.py', 'senlin/tests/unit/middleware/test_context_middleware.py', 'senlin/tests/unit/middleware/test_fault_middleware.py', 'senlin/tests/unit/middleware/test_ssl_middleware.py', 'senlin/tests/unit/middleware/test_version_middleware.py', 'senlin/tests/unit/middleware/test_webhook_middleware.py', 'senlin/tests/unit/policy/check_admin.json', 'senlin/tests/unit/policy/notallowed.json', 'senlin/tests/unit/profiles/__init__.py', 'senlin/tests/unit/profiles/test_heat_stack.py', 'senlin/tests/unit/profiles/test_nova_server.py', 'senlin/tests/unit/senlin_policy/__init__.py', 'senlin/tests/unit/senlin_policy/test_deletion_policy.py', 'senlin/tests/unit/senlin_policy/test_lb_policy.py', 'senlin/tests/unit/senlin_policy/test_policy.py', 'senlin/tests/unit/senlin_policy/test_scaling_in_policy.py', 'senlin/tests/unit/senlin_policy/test_scaling_out_policy.py', 'senlin/tests/unit/test_common_constraints.py', 'senlin/tests/unit/test_common_context.py', 'senlin/tests/unit/test_common_crypto.py', 'senlin/tests/unit/test_common_exception.py', 'senlin/tests/unit/test_common_utils.py', 'senlin/tests/unit/test_rpc_client.py', 'senlin/tests/unit/test_serializers.py', 'senlin/tests/unit/test_wsgi.py']",FALSE,[]
openstack%2Fproject-config~master~I0d2b3898a198cba27db2f0b39f116df968384dee,194164,https://review.opendev.org/194164,project-config,34:51.0,56:04.0,MERGED,add periodic chef-rake-integration job for openstack-chef-repo,WIP: add periodic chef-rake-integration job for openstack-chef-repo,2,9,2,0,1,0,17,67,1029.353611,['zuul/layout.yaml'],FALSE,[]
openstack%2Fpython-designateclient~master~I5d65508e659aa16ba0704bf1ee7d3d66a8a2d437,208936,https://review.opendev.org/208936,python-designateclient,32:26.0,50:05.0,MERGED,Convert byte to str for py3 compatibilty,Convert byte to str for py3 compatibilty,1,4,1,1,1,0,7,40,2.294166667,['designateclient/utils.py'],FALSE,[]
openstack%2Fdesignate~master~I152956120e645ed7f42f91c61aba92af428e9494,207454,https://review.opendev.org/207454,designate,31:21.0,48:00.0,MERGED,Fixed a test case name,Fixed a test case name,1,6,1,1,1,0,10,22,118.2775,['designate/tests/test_api/test_v2/test_tlds.py'],FALSE,[]
openstack%2Fdesignate~master~I302b545dfbf8e78de04ac7538b25476af285167c,208691,https://review.opendev.org/208691,designate,44:01.0,47:53.0,MERGED,Updated from global requirements,Updated from global requirements,2,3,2,2,1,0,8,32,11.06444444,['test-requirements.txt'],FALSE,[]
openstack%2Fdesignate~master~I459a64053c5c6194c14450413ec9a9fef860898c,208830,https://review.opendev.org/208830,designate,26:48.0,47:51.0,MERGED,Imported Translations from Transifex,Imported Translations from Transifex,1,3,20,20,8,0,7,36,5.350833333,"['designate/locale/en_GB/LC_MESSAGES/designate-log-critical.po', 'designate/locale/fr/LC_MESSAGES/designate-log-critical.po', 'designate/locale/fr/LC_MESSAGES/designate-log-error.po', 'designate/locale/fr/LC_MESSAGES/designate-log-info.po', 'designate/locale/fr/LC_MESSAGES/designate.po', 'designate/locale/ko_KR/LC_MESSAGES/designate-log-critical.po', 'designate/locale/pt_BR/LC_MESSAGES/designate-log-critical.po', 'designate/locale/pt_BR/LC_MESSAGES/designate-log-error.po']",FALSE,[]
openstack%2Fdesignate~master~If9d2d8953be8af9e4497425ad1e06ef0ccd74076,208685,https://review.opendev.org/208685,designate,52:11.0,47:48.0,MERGED,Fix eleven typos on designate documentation,Fix eleven typos on designate documentation,1,6,11,11,8,0,10,43,11.92694444,"['README.md', 'doc/source/backends/powerdns.rst', 'doc/source/developer-guidelines.rst', 'doc/source/gmr.rst', 'doc/source/howtos/secondary_zones.rst', 'doc/source/production-guidelines.rst', 'doc/source/rest/v2/collections.rst', 'doc/source/rest/v2/pools.rst']",FALSE,[]
openstack%2Fdesignate-dashboard~master~I64ebb4fb95afb6e38c66327ac2cbd4577abde734,208855,https://review.opendev.org/208855,designate-dashboard,59:58.0,47:46.0,MERGED,Replaces minimum ttl value from 0 to 1,Replaces minimum ttl value from 0 to 1,2,5,4,4,2,0,10,38,4.796666667,"['designatedashboard/dashboards/project/dns_domains/templates/dns_domains/_create_domain.html', 'designatedashboard/dashboards/project/dns_domains/templates/dns_domains/_update_domain.html']",FALSE,[]
openstack%2Fpython-designateclient~master~Ic40c1895ca21bf88570a769bb850e431874d652e,208728,https://review.opendev.org/208728,python-designateclient,48:46.0,47:40.0,MERGED,Updated from global requirements,Updated from global requirements,1,3,1,1,1,0,7,32,10.98166667,['test-requirements.txt'],FALSE,[]
