change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles
openstack%2Fnova~stable%2Fpike~I7370cc2942a6c8c51ab5355b50a9e5666cca042e,515538,https://review.opendev.org/515538,nova,35:32.0,04:58.0,MERGED,libvirt: Don't disregard cache mode for instance boot disks,libvirt: Don't disregard cache mode for instance boot disks,1,9,46,0,2,0,20,59,28.49055556,"['nova/tests/unit/virt/libvirt/test_driver.py', 'nova/virt/libvirt/driver.py']",FALSE,[]
openstack%2Fnova~stable%2Fnewton~I7370cc2942a6c8c51ab5355b50a9e5666cca042e,515543,https://review.opendev.org/515543,nova,53:10.0,01:12.0,MERGED,libvirt: Don't disregard cache mode for instance boot disks,libvirt: Don't disregard cache mode for instance boot disks,1,9,46,0,2,0,25,59,28.13388889,"['nova/tests/unit/virt/libvirt/test_driver.py', 'nova/virt/libvirt/driver.py']",FALSE,[]
openstack%2Fpuppet-openstack_extras~master~I6e83138e9fe9a58791f43357e2f4bc000f408098,512838,https://review.opendev.org/512838,puppet-openstack_extras,28:32.0,59:37.0,MERGED,Prepare for Queens Milestone 1,Prepare for Queens Milestone 1,2,4,1,1,1,0,19,30,246.5180556,['metadata.json'],FALSE,[]
openstack%2Fpuppet-openstack_extras~stable%2Focata~I21352f71d7f9f683e9d44a2765bb173437149e0a,515897,https://review.opendev.org/515897,puppet-openstack_extras,38:06.0,59:36.0,MERGED,"[ocata] Add Puppet package to bindep, for module build","[ocata] Add Puppet package to bindep, for module build",1,3,1,0,1,0,7,54,6.358333333,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-heat~master~Ibbeaa170fcfec8af4b81ab2b20adfd5bab5ea893,515828,https://review.opendev.org/515828,puppet-heat,12:57.0,58:45.0,MERGED,"Add Puppet package to bindep, for module build","Add Puppet package to bindep, for module build",1,3,1,0,1,0,7,46,6.763333333,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-keystone~master~I970b7ea600ae3ab6ca7cb714a7bbeb2c049eadf7,515831,https://review.opendev.org/515831,puppet-keystone,13:33.0,55:29.0,MERGED,"Add Puppet package to bindep, for module build","Add Puppet package to bindep, for module build",1,3,1,0,1,0,7,46,6.698888889,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-keystone~master~Iedbcc4b25e40d1f1db3d76cf4d700ac8ccc9958b,512830,https://review.opendev.org/512830,puppet-keystone,27:49.0,55:29.0,MERGED,Prepare for Queens Milestone 1,Prepare for Queens Milestone 1,2,4,1,1,1,0,19,30,246.4611111,['metadata.json'],FALSE,[]
openstack%2Fpuppet-vswitch~master~If684ab911e7a99c8ac1634614621efc1cee4934b,512848,https://review.opendev.org/512848,puppet-vswitch,29:21.0,55:06.0,MERGED,Prepare for Queens Milestone 1,Prepare for Queens Milestone 1,2,4,1,1,1,0,15,30,246.4291667,['metadata.json'],FALSE,[]
openstack%2Fpuppet-vswitch~master~Ie17b829144cc1028b41e83b11c524a3daca99005,515849,https://review.opendev.org/515849,puppet-vswitch,17:14.0,55:05.0,MERGED,"Add Puppet package to bindep, for module build","Add Puppet package to bindep, for module build",1,3,1,0,1,0,7,46,6.630833333,['bindep.txt'],FALSE,[]
openstack%2Fpython-openstackclient~master~Ia9dca85e05488fa8d5f57cd5e8920e94b8f65c22,515736,https://review.opendev.org/515736,python-openstackclient,55:41.0,47:00.0,MERGED,Add server rescue unit tests,Add server rescue unit tests,3,3,85,0,1,0,12,28,10.85527778,['openstackclient/tests/unit/compute/v2/test_server.py'],FALSE,[]
openstack%2Fkarbor~master~I0be4e3c525013e14085e3a2243c3b9d54fd2e09a,515318,https://review.opendev.org/515318,karbor,34:51.0,30:56.0,MERGED,Add verify action for the image backup protection plugin,Add verify action for the image backup protection plugin,1,4,59,0,3,0,11,56,40.93472222,"['karbor/services/protection/protection_plugins/image/image_plugin_schemas.py', 'karbor/services/protection/protection_plugins/image/image_protection_plugin.py', 'karbor/tests/unit/protection/test_glance_protection_plugin.py']",FALSE,[]
openstack%2Fkolla-ansible~stable%2Focata~Iac8bec19437192cd198d58f71c6ed0a65a76f820,508211,https://review.opendev.org/508211,kolla-ansible,03:04.0,08:15.0,MERGED,Fix ci gate failure,Fix ci gate failure,1,8,18,5,5,0,18,19,705.0863889,"['ansible/roles/baremetal/defaults/main.yml', 'ansible/roles/baremetal/tasks/post-install.yml', 'ansible/roles/nova/templates/qemu.conf.j2', 'tests/templates/globals-default.j2', 'tools/setup_gate.sh']",FALSE,[]
openstack%2Fopenstack-zuul-jobs~master~I9c382d684d06c599b32908500fb6729bb528d90d,515970,https://review.opendev.org/515970,openstack-zuul-jobs,45:28.0,04:46.0,MERGED,Switch to release-openstack-puppet jobs for release-puppet-jobs,Switch to release-openstack-puppet jobs for release-puppet-jobs,2,3,18,24,2,0,11,63,1.321666667,"['zuul.d/project-templates.yaml', 'zuul.d/zuul-legacy-project-templates.yaml']",FALSE,[]
openstack%2Fpuppet-neutron~master~Id6f2e57f5bc82c128410e39104ec99ec2dd3b5b5,512835,https://review.opendev.org/512835,puppet-neutron,28:17.0,04:45.0,MERGED,Prepare for Queens Milestone 1,Prepare for Queens Milestone 1,3,4,1,1,1,0,19,30,244.6077778,['metadata.json'],FALSE,[]
openstack%2Fpuppet-designate~stable%2Focata~I71808201c3cad6997c33e443ae847a0e0925064b,515885,https://review.opendev.org/515885,puppet-designate,34:29.0,04:44.0,MERGED,"[ocata] Add Puppet package to bindep, for module build","[ocata] Add Puppet package to bindep, for module build",1,2,1,0,1,0,7,54,4.504166667,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-neutron~master~Iac11bbafb6f5230bbe05a51b45d7d64a52500fcf,515835,https://review.opendev.org/515835,puppet-neutron,14:28.0,04:44.0,MERGED,"Add Puppet package to bindep, for module build","Add Puppet package to bindep, for module build",1,2,1,0,1,0,8,46,4.837777778,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-designate~stable%2Fnewton~I1db33d4a28c9a2dcb36f2718da95f8751bfbee63,515858,https://review.opendev.org/515858,puppet-designate,25:22.0,04:43.0,MERGED,"[newton] Add Puppet package to bindep, for module build","[newton] Add Puppet package to bindep, for module build",1,2,1,0,1,0,7,55,4.655833333,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-designate~master~I2a6ccc99b5212664c68e85d32b455a7cdfbe0e78,515824,https://review.opendev.org/515824,puppet-designate,12:10.0,04:41.0,MERGED,"Add Puppet package to bindep, for module build","Add Puppet package to bindep, for module build",1,2,1,0,1,0,7,46,4.875277778,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-tempest~stable%2Fnewton~I771b38e835a2c4826b7f77556dbb4d7b199cf0a4,515876,https://review.opendev.org/515876,puppet-tempest,30:07.0,00:13.0,MERGED,"[newton] Add Puppet package to bindep, for module build","[newton] Add Puppet package to bindep, for module build",1,2,1,0,1,0,7,55,4.501666667,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-tempest~master~Icbded3288de998f6e970e4a0597aaa1648eddb90,512846,https://review.opendev.org/512846,puppet-tempest,29:06.0,00:13.0,MERGED,Prepare for Queens Milestone 1,Prepare for Queens Milestone 1,2,5,1,1,1,0,19,30,244.5186111,['metadata.json'],FALSE,[]
openstack%2Fpuppet-tempest~master~I1868bd35fd02d95d59b4c8ae4c28f4153bef0a9e,515847,https://review.opendev.org/515847,puppet-tempest,16:50.0,59:46.0,MERGED,"Add Puppet package to bindep, for module build","Add Puppet package to bindep, for module build",1,2,1,0,1,0,7,46,4.715555556,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-nova~master~I50379b7bd747d0aa2227d49785ff7dcce8bafd52,512836,https://review.opendev.org/512836,puppet-nova,28:24.0,59:17.0,MERGED,Prepare for Queens Milestone 1,Prepare for Queens Milestone 1,2,4,1,1,1,0,17,30,244.5147222,['metadata.json'],FALSE,[]
openstack%2Fpuppet-nova~stable%2Fnewton~Ibbdda7d9ca0091da64227b88ad16b1dd3660fd0e,515869,https://review.opendev.org/515869,puppet-nova,28:20.0,59:16.0,MERGED,"[newton] Add Puppet package to bindep, for module build","[newton] Add Puppet package to bindep, for module build",1,2,1,0,1,0,8,55,4.515555556,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-nova~master~I9c95eb190133ab70f2be94c565578eaa82244e62,515836,https://review.opendev.org/515836,puppet-nova,14:41.0,59:15.0,MERGED,"Add Puppet package to bindep, for module build","Add Puppet package to bindep, for module build",1,2,1,0,1,0,8,46,4.742777778,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-trove~stable%2Focata~Ifc208adc7369eeebc98c33936a5cc73ab5068490,515905,https://review.opendev.org/515905,puppet-trove,40:10.0,58:29.0,MERGED,"[ocata] Add Puppet package to bindep, for module build","[ocata] Add Puppet package to bindep, for module build",1,2,1,0,1,0,7,54,4.305277778,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-trove~stable%2Fnewton~I68609eb3460781078ed881ab9b76fe42be778a8a,515877,https://review.opendev.org/515877,puppet-trove,30:23.0,58:28.0,MERGED,"[newton] Add Puppet package to bindep, for module build","[newton] Add Puppet package to bindep, for module build",1,2,1,0,1,0,7,55,4.468055556,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-trove~master~Ibcb28d8a80528906f7b150aaa2d4286a81dae4fa,515848,https://review.opendev.org/515848,puppet-trove,17:01.0,58:27.0,MERGED,"Add Puppet package to bindep, for module build","Add Puppet package to bindep, for module build",1,2,1,0,1,0,7,46,4.690555556,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-vitrage~master~I779e1dc8d5a492ab84eb98c92a9187b3aeebc6a1,515850,https://review.opendev.org/515850,puppet-vitrage,17:24.0,56:10.0,MERGED,"Add Puppet package to bindep, for module build","Add Puppet package to bindep, for module build",1,2,1,0,1,0,7,46,4.646111111,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-ironic~stable%2Focata~Ibf3f6496a570191b6b936d5c0064d03e25cbc8e0,515890,https://review.opendev.org/515890,puppet-ironic,35:54.0,55:28.0,MERGED,"[ocata] Add Puppet package to bindep, for module build","[ocata] Add Puppet package to bindep, for module build",1,2,1,0,1,0,8,54,4.326111111,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-ironic~master~I0cb09f1c9dd42193ce784d6ec8cb1824f1621f24,515830,https://review.opendev.org/515830,puppet-ironic,13:20.0,55:27.0,MERGED,"Add Puppet package to bindep, for module build","Add Puppet package to bindep, for module build",1,2,1,0,1,0,8,46,4.701944444,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-openstacklib~master~I3c7ba1649c5e7ab86e5914a0abfa54a643de1483,512839,https://review.opendev.org/512839,puppet-openstacklib,28:36.0,55:22.0,MERGED,Prepare for Queens Milestone 1,Prepare for Queens Milestone 1,2,3,1,1,1,0,21,30,244.4461111,['metadata.json'],FALSE,[]
openstack%2Fpuppet-oslo~master~I4467a0947eaf2f096c42f8a0191cad9e8a9f8222,512840,https://review.opendev.org/512840,puppet-oslo,28:40.0,53:29.0,MERGED,Prepare for Queens Milestone 1,Prepare for Queens Milestone 1,2,4,2,2,1,0,17,30,244.4136111,['metadata.json'],FALSE,[]
openstack%2Fpuppet-watcher~master~I2cd2593413177815a268bfa1d34bc57303bf23e1,512849,https://review.opendev.org/512849,puppet-watcher,29:25.0,53:19.0,MERGED,Prepare for Queens Milestone 1,Prepare for Queens Milestone 1,2,4,1,1,1,0,15,30,244.3983333,['metadata.json'],FALSE,[]
openstack%2Fpuppet-watcher~master~Id68ea0d8f8ac74f0fbbc6eeb618f6adab130f7c2,515851,https://review.opendev.org/515851,puppet-watcher,17:36.0,53:18.0,MERGED,"Add Puppet package to bindep, for module build","Add Puppet package to bindep, for module build",1,2,1,0,1,0,7,46,4.595,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-nova~stable%2Focata~I63db5b9762d5bdaf6583a4b68c6407f6fbcf33c6,511973,https://review.opendev.org/511973,puppet-nova,11:28.0,53:07.0,MERGED,Warn when configuring dedicated database connection for placement API,Warn when configuring dedicated database connection for placement API,1,6,7,0,1,0,27,69,338.6941667,['manifests/db.pp'],TRUE,[]
openstack%2Fpuppet-glance~master~Ic1ce91dea21e5f6a44a88bd85501b88990972589,512825,https://review.opendev.org/512825,puppet-glance,27:16.0,52:55.0,MERGED,Prepare for Queens Milestone 1,Prepare for Queens Milestone 1,2,4,1,1,1,0,19,30,244.4275,['metadata.json'],FALSE,[]
openstack%2Fpuppet-ironic~stable%2Fnewton~Id21f62d41c04403f84699d5c4afa61d4cae416c5,515863,https://review.opendev.org/515863,puppet-ironic,26:44.0,45:39.0,MERGED,"[newton] Add Puppet package to bindep, for module build","[newton] Add Puppet package to bindep, for module build",1,2,1,0,1,0,8,55,4.315277778,['bindep.txt'],FALSE,[]
openstack%2Fproject-config~master~Ida83ad181d30acaec33fa39f7ef353ef99e232eb,513959,https://review.opendev.org/513959,project-config,25:47.0,36:42.0,MERGED,Use new targets for Test Nodes panel,Use new targets for Test Nodes panel,1,3,3,2,1,0,7,36,150.1819444,['grafana/zuul-status.yaml'],FALSE,[]
openstack%2Fmanila-test-image~master~Ifb8ceb889c4d20d51a522e6c15d7c715f6d51e46,515793,https://review.opendev.org/515793,manila-test-image,42:41.0,36:41.0,MERGED,Add -xe flags to shell scripts,Add -xe flags to shell scripts,1,2,4,4,4,0,6,30,6.9,"['init-buildroot.sh', 'make-bootable-disk.sh', 'run-buildroot.sh', 'test-image.sh']",FALSE,[]
openstack%2Fpuppet-octavia~stable%2Fpike~I5d7f417f3045659c927c8f95bff6c5da0cc5c903,515930,https://review.opendev.org/515930,puppet-octavia,45:33.0,36:40.0,MERGED,"[pike] Add Puppet package to bindep, for module build","[pike] Add Puppet package to bindep, for module build",1,2,1,0,1,0,7,53,3.851944444,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-octavia~master~Ic9a766335ca9bbcda9e121c85bf640fb8ecdd5c0,515837,https://review.opendev.org/515837,puppet-octavia,14:52.0,36:39.0,MERGED,"Add Puppet package to bindep, for module build","Add Puppet package to bindep, for module build",1,2,1,0,1,0,7,46,4.363055556,['bindep.txt'],FALSE,[]
openstack%2Fcookbook-openstack-common~master~If987fa024c538d0b1450aa1cb4c9dbd8a4a53bc3,515349,https://review.opendev.org/515349,cookbook-openstack-common,08:34.0,36:38.0,MERGED,Add native zuul v3 jobs defined in openstack-chef-repo,Add native zuul v3 jobs defined in openstack-chef-repo,2,3,4,0,1,0,10,54,38.46777778,['.zuul.yaml'],FALSE,[]
openstack%2Fproject-config~master~Ibd336f6f26d6a4c3f791179947a0291e58dd3950,515968,https://review.opendev.org/515968,project-config,26:04.0,32:51.0,MERGED,Creaate release-openstack-puppet job,Creaate release-openstack-puppet job,2,4,28,2,4,1,10,36,1.113055556,"['playbooks/puppet-tarball/post.yaml', 'playbooks/puppet-tarball/pre.yaml', 'playbooks/puppet-tarball/run.yaml', 'zuul.d/jobs.yaml']",FALSE,"['playbooks/puppet-tarball/post.yaml', 'playbooks/puppet-tarball/pre.yaml', 'playbooks/puppet-tarball/run.yaml']"
openstack%2Fpuppet-murano~stable%2Fpike~I0646fd11a0fb6a2f6942c14ecbd38845692909ca,515926,https://review.opendev.org/515926,puppet-murano,44:42.0,29:02.0,MERGED,"[pike] Add Puppet package to bindep, for module build","[pike] Add Puppet package to bindep, for module build",1,2,1,0,1,0,7,53,3.738888889,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-murano~stable%2Focata~Ic1a3ae6be0aa47c6b5ff9e8a5ca1236a6b47ac13,515894,https://review.opendev.org/515894,puppet-murano,36:58.0,16:13.0,MERGED,"[ocata] Add Puppet package to bindep, for module build","[ocata] Add Puppet package to bindep, for module build",1,2,1,0,1,0,7,54,3.654166667,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-cloudkitty~master~I57267aa2737f5271f276861453424ce42c88764e,515822,https://review.opendev.org/515822,puppet-cloudkitty,11:43.0,15:39.0,MERGED,"Add Puppet package to bindep, for module build","Add Puppet package to bindep, for module build",1,2,1,0,1,0,6,46,3.065555556,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-murano~stable%2Fnewton~Ideefa40ccef1930752a17f1d0b55be0c709812bf,515867,https://review.opendev.org/515867,puppet-murano,27:46.0,14:30.0,MERGED,"[newton] Add Puppet package to bindep, for module build","[newton] Add Puppet package to bindep, for module build",1,2,1,0,1,0,6,55,2.778888889,['bindep.txt'],FALSE,[]
openstack%2Fpuppet-murano~master~I7715ca5f0a58599ac30abe7cc7d081b162f5cc09,515834,https://review.opendev.org/515834,puppet-murano,14:14.0,14:29.0,MERGED,"Add Puppet package to bindep, for module build","Add Puppet package to bindep, for module build",1,2,1,0,1,0,6,46,3.004166667,['bindep.txt'],FALSE,[]
openstack%2Fproject-config~master~Ib1869d76d4036381b60bcc661e27ec19d7da87eb,515959,https://review.opendev.org/515959,project-config,25:52.0,09:39.0,MERGED,Drop publish-openstack-python-branch-tarball from Puppet post,Drop publish-openstack-python-branch-tarball from Puppet post,1,3,0,102,1,0,7,61,0.729722222,['zuul.d/projects.yaml'],FALSE,[]
openstack%2Fopenstack-zuul-jobs~master~Ib3950902a271c0d1b322f138ed85e8ed5ec8c95d,515957,https://review.opendev.org/515957,openstack-zuul-jobs,15:29.0,02:28.0,MERGED,Switch puppet-release-jobs to use puppet-branch-tarball job,Switch puppet-release-jobs to use puppet-branch-tarball job,1,2,2,1,1,0,7,59,0.783055556,['zuul.d/zuul-legacy-project-templates.yaml'],FALSE,[]
openstack%2Fpuppet-qdr~master~I295ce1956e99a3c38f2032275d43621112648f64,515843,https://review.opendev.org/515843,puppet-qdr,16:04.0,01:01.0,MERGED,"Add Puppet package to bindep, for module build","Add Puppet package to bindep, for module build",1,2,1,0,1,0,6,46,2.749166667,['bindep.txt'],FALSE,[]
openstack%2Fproject-config~master~I2b16600fad4c18f790e842b200ae21fd90051077,515742,https://review.opendev.org/515742,project-config,26:48.0,51:56.0,MERGED,ansible-lint: install zuul,ansible-lint: install zuul,4,3,9,3,2,0,13,26,7.418888889,"['test-requirements.txt', 'tox.ini']",FALSE,[]
openstack%2Fbifrost~master~Ic51078addb9282f777689fd769fa3507a29f2990,515514,https://review.opendev.org/515514,bifrost,59:47.0,49:46.0,MERGED,Move legacy bifrost jobs in-tree,Move legacy bifrost jobs in-tree,2,4,1019,0,20,3,11,32,26.83305556,"['playbooks/legacy/bifrost-integration-dhcp-centos-7/post.yaml', 'playbooks/legacy/bifrost-integration-dhcp-centos-7/run.yaml', 'playbooks/legacy/bifrost-integration-dhcp-opensuse-423/post.yaml', 'playbooks/legacy/bifrost-integration-dhcp-opensuse-423/run.yaml', 'playbooks/legacy/bifrost-integration-dhcp/post.yaml', 'playbooks/legacy/bifrost-integration-dhcp/run.yaml', 'playbooks/legacy/bifrost-integration-dibipa-debian-centos-7/post.yaml', 'playbooks/legacy/bifrost-integration-dibipa-debian-centos-7/run.yaml', 'playbooks/legacy/bifrost-integration-dibipa-debian-opensuse-423/post.yaml', 'playbooks/legacy/bifrost-integration-dibipa-debian-opensuse-423/run.yaml', 'playbooks/legacy/bifrost-integration-dibipa-debian/post.yaml', 'playbooks/legacy/bifrost-integration-dibipa-debian/run.yaml', 'playbooks/legacy/bifrost-integration-tinyipa-centos-7/post.yaml', 'playbooks/legacy/bifrost-integration-tinyipa-centos-7/run.yaml', 'playbooks/legacy/bifrost-integration-tinyipa-opensuse-423/post.yaml', 'playbooks/legacy/bifrost-integration-tinyipa-opensuse-423/run.yaml', 'playbooks/legacy/bifrost-integration-tinyipa/post.yaml', 'playbooks/legacy/bifrost-integration-tinyipa/run.yaml', 'zuul.d/legacy-bifrost-jobs.yaml', 'zuul.d/project.yaml']",FALSE,[]
openstack%2Fopenstack-zuul-jobs~master~I71d8d577dfd46780e7b468ef184ad5e5fba92060,515918,https://review.opendev.org/515918,openstack-zuul-jobs,42:56.0,48:41.0,MERGED,"Revert ""move puppet jobs to tripleo queue""","Revert ""move puppet jobs to tripleo queue""",1,3,0,5,1,0,9,42,2.095833333,['zuul.d/zuul-legacy-project-templates.yaml'],FALSE,[]
openstack%2Ftripleo-common~master~I40cdfb27e00274effbef18e7b15437bc65273fb7,513692,https://review.opendev.org/513692,tripleo-common,41:16.0,45:33.0,MERGED,Remove references to the current task from task() in ceph-ansible.yaml,Remove references to the current task from task() in ceph-ansible.yaml,5,10,3,3,1,0,38,70,181.0713889,['workbooks/ceph-ansible.yaml'],FALSE,[]
openstack%2Fcharms.openstack~master~Id51f7553c806a62bbcb49c114fe48c6471642c10,515415,https://review.opendev.org/515415,charms.openstack,54:14.0,37:01.0,MERGED,Add function for adding DNS HA resources,Add function for adding DNS HA resources,3,2,127,1,3,0,11,40,32.71305556,"['charms_openstack/charm/classes.py', 'unit_tests/__init__.py', 'unit_tests/charms_openstack/charm/test_classes.py']",FALSE,[]
openstack%2Fbifrost~master~I4f859d8e3b9eff7ce962d7690c1ceea3e6229fe5,515546,https://review.opendev.org/515546,bifrost,06:50.0,35:54.0,MERGED,Unquote empty braces inside jinja blocks,Unquote empty braces inside jinja blocks,1,3,17,17,7,0,7,40,23.48444444,"['playbooks/roles/bifrost-create-dib-image/tasks/main.yml', 'playbooks/roles/bifrost-create-vm-nodes/tasks/create_vm.yml', 'playbooks/roles/bifrost-ironic-install/tasks/bootstrap.yml', 'playbooks/roles/bifrost-ironic-install/tasks/inspector_bootstrap.yml', 'playbooks/roles/bifrost-ironic-install/tasks/pip_install.yml', 'playbooks/roles/bifrost-keystone-install/tasks/bootstrap.yml', 'playbooks/roles/bifrost-keystone-install/tasks/pip_install.yml']",FALSE,"['playbooks/roles/bifrost-create-dib-image/tasks/main.yml', 'playbooks/roles/bifrost-create-vm-nodes/tasks/create_vm.yml', 'playbooks/roles/bifrost-ironic-install/tasks/bootstrap.yml', 'playbooks/roles/bifrost-ironic-install/tasks/inspector_bootstrap.yml', 'playbooks/roles/bifrost-keystone-install/tasks/bootstrap.yml']"
openstack%2Fproject-config~master~If96e392471cae091989a1a6a4c39f2c6fbe91706,515903,https://review.opendev.org/515903,project-config,39:32.0,26:30.0,MERGED,Add modules tested by TripleO to their queue,Add modules tested by TripleO to their queue,1,4,34,0,1,0,8,44,1.782777778,['zuul.d/projects.yaml'],FALSE,[]
openstack%2Fproject-config~master~I2ef9a903e4d5f97341c52dd40d0783a05e4527b0,515882,https://review.opendev.org/515882,project-config,33:37.0,25:31.0,MERGED,Refactor TripleO jobs to use project-template for scenario001,Refactor TripleO jobs to use project-template for scenario001,1,3,9,210,1,0,7,61,1.865,['zuul.d/projects.yaml'],FALSE,[]
openstack%2Fmistral~stable%2Fpike~I79b9ccb2f4286b3ea8696b7cd65472c8a49937bf,515674,https://review.opendev.org/515674,mistral,42:20.0,25:03.0,MERGED,Add a config option to disable cron triggers,Add a config option to disable cron triggers,1,3,132,198,10,0,10,44,11.71194444,"['mistral/api/app.py', 'mistral/config.py', 'mistral/services/periodic.py', 'mistral/tests/unit/api/base.py', 'mistral/tests/unit/api/test_auth.py', 'mistral/tests/unit/api/test_service.py', 'mistral/tests/unit/api/v2/test_keycloak_auth.py', 'mistral/tests/unit/api/v2/test_members.py', 'mistral/tests/unit/base.py', 'mistral/tests/unit/test_launcher.py']",FALSE,[]
openstack%2Fnova~master~I06c16e5e101f344f60f6799378be1d81aa0f2311,339204,https://review.opendev.org/339204,nova,41:22.0,12:37.0,MERGED,rt: Implement XenAPI get_inventory() method,rt: Implement XenAPI get_inventory() method,9,25,64,0,2,11,134,43,11450.52083,"['nova/tests/unit/virt/xenapi/test_driver.py', 'nova/virt/xenapi/driver.py']",FALSE,[]
