change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles
openstack%2Fcloudkitty~master~I2aaec32f62d45ff741f6815a2ad770e45427c9ff,628626,https://review.opendev.org/628626,cloudkitty,08:44.0,03:18.0,ABANDONED,Update hacking version to latest,Update hacking version to latest,1,2,1,1,1,0,4,32,56.90944444,['test-requirements.txt'],FALSE,[]
openstack%2Fvitrage~master~I34c9f750901b9cdd0866fe5d16e65b90be8b6541,627951,https://review.opendev.org/627951,vitrage,23:34.0,19:55.0,ABANDONED,Handle if graph_vertex is None,Handle if graph_vertex is None,1,3,3,2,1,0,7,30,110.9391667,['vitrage/entity_graph/processor/processor.py'],FALSE,[]
openstack%2Fmurano~master~Ieb20557342fd9a133df5046e69c563235fbfb601,624600,https://review.opendev.org/624600,murano,54:44.0,34:15.0,ABANDONED,DNM: Murano Python3 devstack test,DNM: Murano Python3 devstack test,13,2,4,0,1,0,36,33,616.6586111,['murano/context.py'],FALSE,[]
openstack%2Fpbr~master~I605bb328937d8809e0ab543e16c921be2a3b1d51,628754,https://review.opendev.org/628754,pbr,21:42.0,18:44.0,ABANDONED,Removed older version of python3.4,Removed older version of python3.4,1,2,0,1,1,0,4,34,5.950555556,['setup.cfg'],FALSE,[]
openstack%2Fglance~master~I345ec8d65d650acf15f9c501921121e92476e99a,623708,https://review.opendev.org/623708,glance,51:24.0,13:46.0,ABANDONED,Change openstack-dev to openstack-discuss,Change openstack-dev to openstack-discuss,1,7,1,1,1,0,17,41,682.3727778,['setup.cfg'],FALSE,[]
openstack%2Frpm-packaging~master~If2428b7c3683847ff1b1a3933640aec1656ec065,586948,https://review.opendev.org/586948,rpm-packaging,42:34.0,52:50.0,ABANDONED,update oslo.cache url and switch to stestr,update oslo.cache url,10,10,4,6,1,1,60,21,3845.171111,['openstack/oslo.cache/oslo.cache.spec.j2'],FALSE,[]
openstack%2Fsenlin~master~I8e79d9fd00aaf79a68fd3756e0999f54e6c9e2ec,628749,https://review.opendev.org/628749,senlin,04:00.0,05:07.0,ABANDONED,"[Trivial Fix] Correct spelling error of ""exception""","[Trivial Fix] Correct spelling error of ""exception""",1,0,3,3,1,0,2,51,0.018611111,['senlin/tests/unit/api/common/test_wsgi.py'],FALSE,[]
openstack%2Fpuppet-watcher~master~Ie8fcb02ef4d32e412120f66b7e736e63c9fe564b,581930,https://review.opendev.org/581930,puppet-watcher,14:43.0,46:14.0,ABANDONED,Remove config of ZeroMQ,Remove config of ZeroMQ,1,1,0,88,1,0,3,23,4267.525278,['manifests/init.pp'],TRUE,[]
openstack%2Fpuppet-nova~stable%2Frocky~I3b98f07b7f5e62e17dee23a405e34ad483320bbe,615426,https://review.opendev.org/615426,puppet-nova,18:57.0,16:49.0,ABANDONED,Add testing for to_array_of_json_strings func,Add testing for to_array_of_json_strings func,1,2,51,0,1,0,5,45,1496.964444,['spec/functions/to_array_of_json_strings_spec.rb'],FALSE,[]
openstack%2Fmanila~master~I291f7734f6332914c63a125b590e0cc7495f3a96,628003,https://review.opendev.org/628003,manila,51:13.0,43:18.0,ABANDONED,DNM - test Ubuntu Bionic CephFS jobs under python3,DNM - test Ubuntu Bionic CephFS jobs under python3,2,10,0,0,1,0,22,50,75.86805556,['DNM'],FALSE,[]
openstack%2Fnetworking-bgpvpn~master~I28d197968671da2f7ed1c0c604be50eb82a63f32,623780,https://review.opendev.org/623780,networking-bgpvpn,54:52.0,41:30.0,ABANDONED,Change openstack-dev to openstack-discuss,Change openstack-dev to openstack-discuss,1,4,1,1,1,0,8,41,655.7772222,['setup.cfg'],FALSE,[]
openstack%2Ftripleo-image-elements~master~I360f8025588453e79ac3e0acc1451e1b61bbf94f,604591,https://review.opendev.org/604591,tripleo-image-elements,40:19.0,59:01.0,ABANDONED,Update the outdated URL,Update the outdated URL,1,3,2,2,1,0,5,23,2492.311667,['HACKING.rst'],FALSE,[]
openstack%2Fansible-role-systemd_service~master~I499faadee65f1e3c6627a022075cf6ed279b1627,628550,https://review.opendev.org/628550,ansible-role-systemd_service,22:12.0,12:49.0,ABANDONED,Update hacking version to latest,Update hacking version to latest,1,3,4,1,1,0,5,32,10.84361111,['tests/ansible-role-requirements.yaml'],FALSE,[]
openstack%2Fansible-role-systemd_mount~master~I994340212f4555e049dfdfdb2f8e5c4747e26338,628547,https://review.opendev.org/628547,ansible-role-systemd_mount,22:09.0,11:28.0,ABANDONED,Update hacking version to latest,Update hacking version to latest,1,2,4,1,1,0,5,32,10.82194444,['tests/ansible-role-requirements.yaml'],FALSE,[]
openstack%2Fnetworking-baremetal~master~Ibfe31a7cd218ba9fb221578c983da691e63199a8,613659,https://review.opendev.org/613659,networking-baremetal,29:14.0,01:51.0,ABANDONED,Testing CI,Testing CI,1,3,2,0,1,0,6,10,1684.543611,['networking_baremetal/__init__.py'],FALSE,[]
openstack%2Fopenstack-helm~master~I9be9a9652e4d334eb80ec74c141587572200d707,628662,https://review.opendev.org/628662,openstack-helm,04:22.0,04:10.0,ABANDONED,[WIP] Dockerfile for creating Ceph Containers,[WIP] Dockerfile for creating Ceph Containers,1,1,135,0,3,0,3,45,1.996666667,"['tools/images/ceph/Dockerfile', 'tools/images/ceph/Makefile', 'tools/images/ceph/README.rst']",FALSE,[]
openstack%2Fopenstack-ansible-ops~master~I77934d8891e22c99a023396018923bac02355f87,604867,https://review.opendev.org/604867,openstack-ansible-ops,21:54.0,42:15.0,ABANDONED,Make the elasticsearch plugins optional,Make the elasticsearch plugins optional,3,1,4,2,1,0,7,39,2450.339167,['elk_metrics_6x/roles/elasticsearch/defaults/main.yml'],FALSE,[]
openstack%2Fnetworking-ovn~stable%2Fqueens~I626c2dcd4ba66466b342da27a2ab50c3cac8b040,619943,https://review.opendev.org/619943,networking-ovn,55:25.0,22:54.0,ABANDONED,Add support for global DHCP options with OVN DHCP.,Add support for global DHCP options with OVN DHCP.,2,3,342,3,7,1,8,50,956.4580556,"['networking_ovn/common/config.py', 'networking_ovn/common/constants.py', 'networking_ovn/common/maintenance.py', 'networking_ovn/common/ovn_client.py', 'networking_ovn/tests/functional/test_maintenance.py', 'networking_ovn/tests/unit/ml2/test_mech_driver.py', 'releasenotes/notes/ovn-global-dhcp-options-6a23e6a3619bba78.yaml']",FALSE,[]
openstack%2Fnetworking-ovn~stable%2Frocky~I626c2dcd4ba66466b342da27a2ab50c3cac8b040,619940,https://review.opendev.org/619940,networking-ovn,17:46.0,22:47.0,ABANDONED,Add support for global DHCP options with OVN DHCP.,Add support for global DHCP options with OVN DHCP.,1,2,345,3,7,1,5,50,959.0836111,"['networking_ovn/common/config.py', 'networking_ovn/common/constants.py', 'networking_ovn/common/maintenance.py', 'networking_ovn/common/ovn_client.py', 'networking_ovn/tests/functional/test_maintenance.py', 'networking_ovn/tests/unit/ml2/test_mech_driver.py', 'releasenotes/notes/ovn-global-dhcp-options-6a23e6a3619bba78.yaml']",FALSE,[]
openstack%2Fos-net-config~master~I9611acbc6172a1936d7838c7f3b966308c8dde97,611061,https://review.opendev.org/611061,os-net-config,48:36.0,45:07.0,ABANDONED,Update the hacking to latest,Update the hacking to latst,3,7,2,2,1,1,14,27,1923.941944,['HACKING.rst'],FALSE,[]
openstack%2Ftripleo-docs~master~Icae9418ad38dc29912a1e3690746f680cf94a075,627498,https://review.opendev.org/627498,tripleo-docs,53:04.0,40:58.0,ABANDONED,"Fix the misspelling of ""generate""","Fix the misspelling of ""generate""",2,4,0,0,1,0,8,33,202.7983333,['doc/source/install/advanced_deployment/ansible_config_download.rst'],FALSE,[]
openstack%2Ftripleo-docs~master~I4ce14b2605842784c05032cc2375c825b2e01281,606109,https://review.opendev.org/606109,tripleo-docs,09:50.0,34:52.0,ABANDONED,Update standalone doc title.,Update standalone doc title.,1,4,2,2,1,0,7,28,2356.417222,['doc/source/install/containers_deployment/standalone.rst'],FALSE,[]
openstack%2Foctavia~master~I0d965879cd9102f361bd233cc55b204e115e7eae,625563,https://review.opendev.org/625563,octavia,32:49.0,27:35.0,ABANDONED,Fix typo,Fix typo,1,3,1,1,1,0,6,8,438.9127778,['api-ref/source/index.rst'],FALSE,[]
openstack%2Fheat-agents~master~I334b46adb2c0d29215c36d6ad071bcf344216c22,628617,https://review.opendev.org/628617,heat-agents,53:29.0,58:00.0,ABANDONED,Update hacking version to latest,Update hacking version to latest,1,0,393,3,3,0,2,32,0.075277778,"['test-requirements.txt', 'tests/heat_config_notify.py', 'tests/hook_kubelet.py']",FALSE,[]
openstack%2Fheat-templates~master~I1e7bf5c8b4e0910ccead1e59aa7c0f0b37cf98b6,628614,https://review.opendev.org/628614,heat-templates,53:28.0,57:57.0,ABANDONED,Update hacking version to latest,Update hacking version to latest,1,0,832,6,6,0,2,32,0.074722222,"['hot/software-config/example-templates/cirros-example/rc3.d/S99-heat-deploy-hook', 'hot/software-config/heat-container-agent/scripts/50-heat-config-docker-compose', 'hot/software-config/heat-container-agent/scripts/55-heat-config', 'hot/software-config/heat-container-agent/scripts/heat-config-notify', 'hot/software-config/heat-container-agent/scripts/hooks/docker-compose', 'hot/software-config/heat-container-agent/scripts/hooks/script']",FALSE,[]
openstack%2Fheat-tempest-plugin~master~I8615915cbafda5b421b6966378c8cbaeb391f3c5,628615,https://review.opendev.org/628615,heat-tempest-plugin,53:28.0,56:52.0,ABANDONED,Update hacking version to latest,Update hacking version to latest,1,0,1,131,5,0,2,32,0.056666667,"['heat_tempest_plugin/tests/scenario/templates/remote_nested_base.yaml', 'heat_tempest_plugin/tests/scenario/templates/remote_nested_intermediate.yaml', 'heat_tempest_plugin/tests/scenario/templates/remote_nested_root.yaml', 'heat_tempest_plugin/tests/scenario/test_remote_deeply_nested.py', 'test-requirements.txt']",FALSE,[]
